Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    NLD,     .,    .,     ., 1957, 1957, 27,     1,  ARDY,       1,0.20744,0.91983,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 28,     1,  ARDY,       1,0.20585,1.12727,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 29,     1,  ARDY,       1,0.20023,1.33312,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 30,     1,  ARDY,       1,0.18954,1.53335,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 31,     1,  ARDY,       1,0.17713,1.72289,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 32,     1,  ARDY,       1,0.16205,1.90002,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 33,     1,  ARDY,       1,0.14727,2.06207,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 34,     1,  ARDY,       1,0.13507,2.20934,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 35,     1,  ARDY,       1,0.12337,2.34441,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 36,     1,  ARDY,       1,0.11163,2.46778,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 37,     1,  ARDY,       1,0.09999,2.57941,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 38,     1,  ARDY,       1,0.08950,2.67940,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 39,     1,  ARDY,       1,0.07740,2.76890,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 40,     1,  ARDY,       1,0.06513,2.84630,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 41,     1,  ARDY,       1,0.05420,2.91143,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 42,     1,  ARDY,       1,0.04197,2.96563,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 43,     1,  ARDY,       1,0.03015,3.00760,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 44,     1,  ARDY,       1,0.01978,3.03775,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 45,     1,  ARDY,       1,0.01205,3.05753,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 46,     1,  ARDY,       1,0.00613,3.06958,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 47,     1,  ARDY,       1,0.00268,3.07571,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 48,     1,  ARDY,       1,0.00095,3.07839,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1957, 1957, 49,     1,  ARDY,       1,0.00039,3.07934,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1957, 1957, 50,    99,  ARDY,       1,0.00016,3.07973,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1958, 1958, 14,   -99,  ARDY,       1,0.00005,0.00000,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1958, 1958, 15,     1,  ARDY,       1,0.00043,0.00005,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1958, 1958, 16,     1,  ARDY,       1,0.00193,0.00048,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 17,     1,  ARDY,       1,0.00652,0.00241,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 18,     1,  ARDY,       1,0.01578,0.00893,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 19,     1,  ARDY,       1,0.02947,0.02471,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 20,     1,  ARDY,       1,0.04837,0.05418,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 21,     1,  ARDY,       1,0.07113,0.10255,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 22,     1,  ARDY,       1,0.09921,0.17368,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 23,     1,  ARDY,       1,0.13041,0.27289,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 24,     1,  ARDY,       1,0.16156,0.40330,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 25,     1,  ARDY,       1,0.18493,0.56486,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 26,     1,  ARDY,       1,0.20320,0.74979,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 27,     1,  ARDY,       1,0.21159,0.95299,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 28,     1,  ARDY,       1,0.21175,1.16458,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 29,     1,  ARDY,       1,0.20140,1.37633,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 30,     1,  ARDY,       1,0.19042,1.57773,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 31,     1,  ARDY,       1,0.17717,1.76815,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 32,     1,  ARDY,       1,0.16337,1.94532,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 33,     1,  ARDY,       1,0.14810,2.10869,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 34,     1,  ARDY,       1,0.13460,2.25679,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 35,     1,  ARDY,       1,0.12298,2.39139,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 36,     1,  ARDY,       1,0.11132,2.51437,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 37,     1,  ARDY,       1,0.09862,2.62569,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 38,     1,  ARDY,       1,0.08679,2.72431,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 39,     1,  ARDY,       1,0.07500,2.81110,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 40,     1,  ARDY,       1,0.06346,2.88610,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 41,     1,  ARDY,       1,0.05033,2.94956,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 42,     1,  ARDY,       1,0.03871,2.99989,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 43,     1,  ARDY,       1,0.02808,3.03860,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 44,     1,  ARDY,       1,0.01930,3.06668,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 45,     1,  ARDY,       1,0.01158,3.08598,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 46,     1,  ARDY,       1,0.00592,3.09756,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 47,     1,  ARDY,       1,0.00261,3.10348,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 48,     1,  ARDY,       1,0.00094,3.10609,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1958, 1958, 49,     1,  ARDY,       1,0.00031,3.10703,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1958, 1958, 50,    99,  ARDY,       1,0.00010,3.10734,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1959, 1959, 14,   -99,  ARDY,       1,0.00005,0.00000,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1959, 1959, 15,     1,  ARDY,       1,0.00040,0.00005,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1959, 1959, 16,     1,  ARDY,       1,0.00204,0.00045,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 17,     1,  ARDY,       1,0.00771,0.00249,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 18,     1,  ARDY,       1,0.01796,0.01020,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 19,     1,  ARDY,       1,0.03182,0.02816,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 20,     1,  ARDY,       1,0.04894,0.05998,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 21,     1,  ARDY,       1,0.07262,0.10892,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 22,     1,  ARDY,       1,0.10301,0.18154,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 23,     1,  ARDY,       1,0.13729,0.28455,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 24,     1,  ARDY,       1,0.16913,0.42184,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 25,     1,  ARDY,       1,0.19617,0.59097,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 26,     1,  ARDY,       1,0.21125,0.78714,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 27,     1,  ARDY,       1,0.21747,0.99839,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 28,     1,  ARDY,       1,0.21414,1.21586,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 29,     1,  ARDY,       1,0.20757,1.43000,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 30,     1,  ARDY,       1,0.19435,1.63757,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 31,     1,  ARDY,       1,0.18070,1.83192,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 32,     1,  ARDY,       1,0.16473,2.01262,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 33,     1,  ARDY,       1,0.14993,2.17735,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 34,     1,  ARDY,       1,0.13505,2.32728,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 35,     1,  ARDY,       1,0.12097,2.46233,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 36,     1,  ARDY,       1,0.10974,2.58330,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 37,     1,  ARDY,       1,0.09827,2.69304,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 38,     1,  ARDY,       1,0.08608,2.79131,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 39,     1,  ARDY,       1,0.07356,2.87739,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 40,     1,  ARDY,       1,0.06235,2.95095,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 41,     1,  ARDY,       1,0.05059,3.01330,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 42,     1,  ARDY,       1,0.03849,3.06389,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 43,     1,  ARDY,       1,0.02846,3.10238,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 44,     1,  ARDY,       1,0.01912,3.13084,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 45,     1,  ARDY,       1,0.01159,3.14996,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 46,     1,  ARDY,       1,0.00594,3.16155,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 47,     1,  ARDY,       1,0.00273,3.16749,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 48,     1,  ARDY,       1,0.00117,3.17022,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1959, 1959, 49,     1,  ARDY,       1,0.00046,3.17139,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1959, 1959, 50,    99,  ARDY,       1,0.00019,3.17185,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1960, 1960, 14,   -99,  ARDY,       1,0.00005,0.00000,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1960, 1960, 15,     1,  ARDY,       1,0.00041,0.00005,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1960, 1960, 16,     1,  ARDY,       1,0.00183,0.00046,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 17,     1,  ARDY,       1,0.00756,0.00229,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 18,     1,  ARDY,       1,0.01892,0.00985,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 19,     1,  ARDY,       1,0.03397,0.02877,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 20,     1,  ARDY,       1,0.05175,0.06274,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 21,     1,  ARDY,       1,0.07372,0.11449,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 22,     1,  ARDY,       1,0.10420,0.18821,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 23,     1,  ARDY,       1,0.13814,0.29241,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 24,     1,  ARDY,       1,0.17008,0.43055,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 25,     1,  ARDY,       1,0.19455,0.60063,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 26,     1,  ARDY,       1,0.21236,0.79518,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 27,     1,  ARDY,       1,0.21659,1.00754,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 28,     1,  ARDY,       1,0.21276,1.22413,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 29,     1,  ARDY,       1,0.20224,1.43689,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 30,     1,  ARDY,       1,0.19126,1.63913,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 31,     1,  ARDY,       1,0.17530,1.83039,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 32,     1,  ARDY,       1,0.16050,2.00569,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 33,     1,  ARDY,       1,0.14453,2.16619,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 34,     1,  ARDY,       1,0.13116,2.31072,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 35,     1,  ARDY,       1,0.11764,2.44188,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 36,     1,  ARDY,       1,0.10575,2.55952,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 37,     1,  ARDY,       1,0.09483,2.66527,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 38,     1,  ARDY,       1,0.08376,2.76010,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 39,     1,  ARDY,       1,0.07116,2.84386,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 40,     1,  ARDY,       1,0.05913,2.91502,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 41,     1,  ARDY,       1,0.04764,2.97415,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 42,     1,  ARDY,       1,0.03643,3.02179,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 43,     1,  ARDY,       1,0.02619,3.05822,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 44,     1,  ARDY,       1,0.01813,3.08441,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 45,     1,  ARDY,       1,0.01084,3.10254,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 46,     1,  ARDY,       1,0.00544,3.11338,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 47,     1,  ARDY,       1,0.00237,3.11882,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 48,     1,  ARDY,       1,0.00087,3.12119,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1960, 1960, 49,     1,  ARDY,       1,0.00030,3.12206,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1960, 1960, 50,    99,  ARDY,       1,0.00011,3.12236,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1961, 1961, 14,   -99,  ARDY,       1,0.00006,0.00000,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1961, 1961, 15,     1,  ARDY,       1,0.00049,0.00006,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1961, 1961, 16,     1,  ARDY,       1,0.00219,0.00055,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 17,     1,  ARDY,       1,0.00850,0.00274,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 18,     1,  ARDY,       1,0.02031,0.01124,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 19,     1,  ARDY,       1,0.03692,0.03155,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 20,     1,  ARDY,       1,0.05705,0.06847,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 21,     1,  ARDY,       1,0.08089,0.12552,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 22,     1,  ARDY,       1,0.10938,0.20641,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 23,     1,  ARDY,       1,0.14434,0.31579,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 24,     1,  ARDY,       1,0.17822,0.46013,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 25,     1,  ARDY,       1,0.20477,0.63835,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 26,     1,  ARDY,       1,0.21888,0.84312,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 27,     1,  ARDY,       1,0.22398,1.06200,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 28,     1,  ARDY,       1,0.21810,1.28598,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 29,     1,  ARDY,       1,0.20922,1.50408,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 30,     1,  ARDY,       1,0.19569,1.71330,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 31,     1,  ARDY,       1,0.18229,1.90899,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 32,     1,  ARDY,       1,0.16512,2.09128,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 33,     1,  ARDY,       1,0.15012,2.25640,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 34,     1,  ARDY,       1,0.13425,2.40652,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 35,     1,  ARDY,       1,0.12039,2.54077,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 36,     1,  ARDY,       1,0.10718,2.66116,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 37,     1,  ARDY,       1,0.09429,2.76834,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 38,     1,  ARDY,       1,0.08258,2.86263,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 39,     1,  ARDY,       1,0.07010,2.94521,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 40,     1,  ARDY,       1,0.05811,3.01531,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 41,     1,  ARDY,       1,0.04630,3.07342,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 42,     1,  ARDY,       1,0.03562,3.11972,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 43,     1,  ARDY,       1,0.02567,3.15534,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 44,     1,  ARDY,       1,0.01698,3.18101,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 45,     1,  ARDY,       1,0.01058,3.19799,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 46,     1,  ARDY,       1,0.00547,3.20857,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 47,     1,  ARDY,       1,0.00248,3.21404,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 48,     1,  ARDY,       1,0.00101,3.21652,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1961, 1961, 49,     1,  ARDY,       1,0.00033,3.21753,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1961, 1961, 50,    99,  ARDY,       1,0.00012,3.21786,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1962, 1962, 14,   -99,  ARDY,       1,0.00005,0.00000,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1962, 1962, 15,     1,  ARDY,       1,0.00042,0.00005,       ODE,  estimate,    NLD_01,   .,    2
    NLD,     .,    .,     ., 1962, 1962, 16,     1,  ARDY,       1,0.00225,0.00047,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 17,     1,  ARDY,       1,0.00857,0.00272,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 18,     1,  ARDY,       1,0.02108,0.01129,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 19,     1,  ARDY,       1,0.03836,0.03237,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 20,     1,  ARDY,       1,0.06009,0.07073,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 21,     1,  ARDY,       1,0.08597,0.13082,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 22,     1,  ARDY,       1,0.11599,0.21679,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 23,     1,  ARDY,       1,0.14795,0.33278,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 24,     1,  ARDY,       1,0.18023,0.48073,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 25,     1,  ARDY,       1,0.20550,0.66096,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 26,     1,  ARDY,       1,0.22091,0.86646,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 27,     1,  ARDY,       1,0.22247,1.08737,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 28,     1,  ARDY,       1,0.21642,1.30984,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 29,     1,  ARDY,       1,0.20418,1.52626,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 30,     1,  ARDY,       1,0.19323,1.73044,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 31,     1,  ARDY,       1,0.17695,1.92367,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 32,     1,  ARDY,       1,0.16073,2.10062,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 33,     1,  ARDY,       1,0.14366,2.26135,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 34,     1,  ARDY,       1,0.13022,2.40501,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 35,     1,  ARDY,       1,0.11493,2.53523,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 36,     1,  ARDY,       1,0.10219,2.65016,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 37,     1,  ARDY,       1,0.08975,2.75235,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 38,     1,  ARDY,       1,0.07801,2.84210,       ODE,  estimate,    NLD_01,   .,    0
    NLD,     .,    .,     ., 1962, 1962, 39,     1,  ARDY,       1,0.06617,2.92011,       ODE,  estimate,    NLD_01,   .,    0
